,ID,DIRECTOR_ID
5023,ShI50,ShI
5024,ShI52,ShI
5025,ShI55,ShI
5026,xdH10,xdH
5027,Z5010,Z
5028,Z5020,Z
5029,AR2,AR
5030,AR4,AR
5031,AR5,AR
5032,AR6,AR
5033,AR8,AR
5034,AR10,AR
5035,CrR10,CrR
5036,CSi6,CSi
5037,CSi10,CSi
5038,CyE8,CyE
5039,CyE10,CyE
5040,CyE30,CyE
5041,CyE40,CyE
5042,DoW5,DoW
5043,DoW10,DoW
5044,DoW15,DoW
5045,DoW50,DoW
5046,DoW51,DoW
5047,DoW70,DoW
5048,DoW80,DoW
5049,DoW81,DoW
5050,DoW82,DoW
5051,DoW95,DoW
5052,DoW97,DoW
5053,DoW99,DoW
5054,DoW102,DoW
5055,DoW107,DoW
5056,DoW110,DoW
5057,DoW120,DoW
5058,DoW130,DoW
5059,EBe5,EBe
5060,EBe7,EBe
5061,EBe10,EBe
5062,EBe30,EBe
5063,EBe32,EBe
5064,GHo10,GHo
5065,GrG10,GrG
5066,HgH10,HgH
5067,HKr10,HKr
5068,HKr20,HKr
5069,HKr30,HKr
5070,HrJ14,HrJ
5071,LBu1,LBu
5072,MZa5,MZa
5073,MZa10,MZa
5074,MZa15,MZa
5075,MZa20,MZa
5076,MZa23,MZa
5077,MZa25,MZa
5078,MZa30,MZa
5079,MZa35,MZa
5080,PaH1,PaH
5081,PaH3,PaH
5082,PaH50,PaH
5083,PaH51,PaH
5084,PaH52,PaH
5085,PaH53,PaH
5086,PaH54,PaH
5087,PaH55,PaH
5088,PaH60,PaH
5089,PaH61,PaH
5090,PaH106,PaH
5091,PaH107,PaH
5092,PaH108,PaH
5093,PaH109,PaH
5094,PaH110,PaH
5095,PaH111,PaH
5096,PaH112,PaH
5097,PaH113,PaH
5098,PaH114,PaH
5099,PaH115,PaH
5100,PaH116,PaH
5101,PaH117,PaH
5102,PaH118,PaH
5103,PaH119,PaH
5104,PaH120,PaH
5105,PaH121,PaH
5106,PaH122,PaH
5107,PaH123,PaH
5108,PaH124,PaH
5109,PaH125,PaH
5110,PaH126,PaH
5111,PaH127,PaH
5112,PaH128,PaH
5113,PaH215,PaH
5114,PLo10,PLo
5115,RCv10,RCv
5116,RPa10,RPa
5117,RPa15,RPa
5118,RPa25,RPa
5119,RiQ1,RiQ
5120,RiQ2,RiQ
5121,RiQ4,RiQ
5122,RiQ6,RiQ
5123,RiQ10,RiQ
5124,RiQ15,RiQ
5125,RiQ17,RiQ
5126,RiQ20,RiQ
5127,RiQ23,RiQ
5128,RiQ27,RiQ
5129,RiQ29,RiQ
5130,RiQ30,RiQ
5131,RiQ35,RiQ
5132,RrS5,RrS
5133,RrS10,RrS
5134,RSn10,RSn
5135,RSn100,RSn
5136,BF5,BF
5137,BF6,BF
5138,BF7,BF
5139,BF8,BF
5140,BF9,BF
5141,CMk11,CMk
5142,CMk16,CMk
5143,CMk20,CMk
5144,CMk30,CMk
5145,CMk40,CMk
5146,CNy1,CNy
5147,CNy15,CNy
5148,DaM1,DaM
5149,DaM3,DaM
5150,DaM4,DaM
5151,DaM5,DaM
5152,DaM6,DaM
5153,DaM7,DaM
5154,DaM10,DaM
5155,DaM30,DaM
5156,DaM35,DaM
5157,EMr10,EMr
5158,EMr13,EMr
5159,EMr15,EMr
5160,FrQ10,FrQ
5161,FrT5,FrT
5162,FrT7,FrT
5163,FrT10,FrT
5164,FrT13,FrT
5165,FrT16,FrT
5166,FrT20,FrT
5167,FrT22,FrT
5168,FrT23,FrT
5169,FrT25,FrT
5170,FrT30,FrT
5171,FrT32,FrT
5172,GH3,GH
5173,GH8,GH
5174,GH12,GH
5175,GH15,GH
5176,GH16,GH
5177,GH17,GH
5178,GH25,GH
5179,GH30,GH
5180,GH35,GH
5181,GiF10,GiF
5182,HaB1,HaB
5183,HaB3,HaB
5184,HaB5,HaB
5185,HaB7,HaB
5186,HaB9,HaB
5187,HaB15,HaB
5188,HaB20,HaB
5189,HaB24,HaB
5190,HaB27,HaB
5191,HaB28,HaB
5192,HaB35,HaB
5193,HHo3,HHo
5194,HHo5,HHo
5195,HHo10,HHo
5196,JHo1,JHo
5197,JHo5,JHo
5198,JHo15,JHo
5199,JHo20,JHo
5200,JHo24,JHo
5201,JHo40,JHo
5202,JmH1,JmH
5203,KHu8,KHu
5204,KHu13,KHu
5205,KHu15,KHu
5206,KHu18,KHu
5207,KHu19,KHu
5208,KHu21,KHu
5209,KHu22,KHu
5210,LeK10,LeK
5211,LGB10,LGB
5212,MuB1,MuB
5213,MuB5,MuB
5214,MuB10,MuB
5215,NJu3,NJu
5216,NJu9,NJu
5217,NJu10,NJu
5218,NJu12,NJu
5219,NJu15,NJu
5220,NJu20,NJu
5221,PeB1,PeB
5222,PeB2,PeB
5223,PeB3,PeB
5224,PeB4,PeB
5225,PeB5,PeB
5226,PeB6,PeB
5227,PeB8,PeB
5228,PeB10,PeB
5229,PhL10,PhL
5230,PhL12,PhL
5231,PhL13,PhL
5232,PhL15,PhL
5233,PhL16,PhL
5234,PhL19,PhL
5235,PhL21,PhL
5236,PhL100,PhL
5237,PhL124,PhL
5238,PhL125,PhL
5239,PhL135,PhL
5240,WHW10,WHW
5241,WTy10,WTy
5242,xSc10,xSc
5243,ADx2,ADx
5244,ADx3,ADx
5245,ADx4,ADx
5246,ADx5,ADx
5247,ADx10,ADx
5248,ADx11,ADx
5249,ADx12,ADx
5250,ADx13,ADx
5251,ADx14,ADx
5252,ADx20,ADx
5253,ADx25,ADx
5254,ADx30,ADx
5255,ADx35,ADx
5256,ADx37,ADx
5257,ADx39,ADx
5258,ADx45,ADx
5259,AFo10,AFo
5260,ALv10,ALv
5261,ALv100,ALv
5262,ALv101,ALv
5263,ASu10,ASu
5264,AtH10,AtH
5265,CFr10,CFr
5266,DkP3,DkP
5267,DkP4,DkP
5268,DkP5,DkP
5269,DKu1,DKu
5270,DKu5,DKu
5271,DKu10,DKu
5272,EDW10,EDW
5273,EDW14,EDW
5275,EDW22,EDW
5276,EDW26,EDW
5277,EDW30,EDW
5278,EuL10,EuL
5279,EuL20,EuL
5280,EuL30,EuL
5281,FFe10,FFe
5282,HEs10,HEs
5283,HoC10,HoC
5284,JA5,JA
5285,JA10,JA
5286,JA13,JA
5287,JA20,JA
5288,JA30,JA
5289,JA35,JA
5290,JHi7,JHi
5291,JIv6,JIv
5292,JIv8,JIv
5293,JIv10,JIv
5294,JIv11,JIv
5295,JIv15,JIv
5296,JIv20,JIv
5297,JIv21,JIv
5298,JIv28,JIv
5299,JIv30,JIv
5300,JIv33,JIv
5301,JIv35,JIv
5302,JIv37,JIv
5303,JIv40,JIv
5304,JIv42,JIv
5306,JIv45,JIv
5307,JIv47,JIv
5308,KaS10,KaS
5309,KaS14,KaS
5310,KaS20,KaS
5311,KaS23,KaS
5312,KaS25,KaS
5313,KaS30,KaS
5314,LgC10,LgC
5315,LgC30,LgC
5316,LiA10,LiA
5317,LiA20,LiA
5318,LiA30,LiA
5319,LiA40,LiA
5320,LiA50,LiA
5321,MCy2,MCy
5322,MCy3,MCy
5323,MCy5,MCy
5324,MCy8,MCy
5325,MCy10,MCy
5326,MCy11,MCy
5327,NLr10,NLr
5328,NuJ1,NuJ
5329,NuJ2,NuJ
5330,NuJ3,NuJ
5331,NuJ4,NuJ
5332,NuJ6,NuJ
5333,NuJ7,NuJ
5334,NuJ10,NuJ
5335,RDW2,RDW
5336,RDW7,RDW
5337,RDW10,RDW
5338,RoA3,RoA
5339,RoA4,RoA
5340,RoA5,RoA
5341,RoA7,RoA
5342,RoA11,RoA
5343,RoA22,RoA
5344,RoA23,RoA
5345,RoA25,RoA
5346,RoA26,RoA
5347,RoA28,RoA
5348,RoA30,RoA
5349,RoA32,RoA
5350,Roa35,Roa
5351,RoA41,RoA
5352,RoA45,RoA
5353,RoA48,RoA
5354,RoA57,RoA
5355,RoA64,RoA
5356,RoA65,RoA
5357,RoA66,RoA
5358,RoA68,RoA
5359,RoA70,RoA
5360,SSn1,SSn
5361,SSn2,SSn
5362,StK1,StK
5363,StK2,StK
5364,StK3,StK
5365,StK4,StK
5366,StK5,StK
5367,StK6,StK
5368,StK7,StK
5369,StK8,StK
5370,StK9,StK
5371,StK10,StK
5372,StK15,StK
5373,StK20,StK
5374,StK21,StK
5375,VeS10,VeS
5376,VeS30,VeS
5377,WoR20,WoR
5378,WoR25,WoR
5379,AMa10,AMa
5380,AMa50,AMa
5381,AMa56,AMa
5382,AMa60,AMa
5383,AMa61,AMa
5384,AWj5,AWj
5385,AWj7,AWj
5386,AWj10,AWj
5387,AWj12,AWj
5388,AWj13,AWj
5389,AWj15,AWj
5390,AWj16,AWj
5391,AWj20,AWj
5392,AWj22,AWj
5393,AWj23,AWj
5394,AWj25,AWj
5395,AWj27,AWj
5396,AWj29,AWj
5397,AWj30,AWj
5398,AWj31,AWj
5399,AWj33,AWj
5400,AWj34,AWj
5401,AWj35,AWj
5402,AWj37,AWj
5403,AWj38,AWj
5404,AWj41,AWj
5405,AWj43,AWj
5406,AWj45,AWj
5407,AWj46,AWj
5408,AWj48,AWj
5409,AWj50,AWj
5410,GGr1,GGr
5411,GGr8,GGr
5412,GGr9,GGr
5413,GGr10,GGr
5414,GGr12,GGr
5415,GGr18,GGr
5416,GSc1,GSc
5417,GSc2,GSc
5418,GSc3,GSc
5419,GSc4,GSc
5420,GSc5,GSc
5421,GSc6,GSc
5422,GSc8,GSc
5423,GSc10,GSc
5424,GSc14,GSc
5425,GSc17,GSc
5426,GSc18,GSc
5427,GSc19,GSc
5428,HLS10,HLS
5429,HoK5,HoK
5430,HoK8,HoK
5431,HoK10,HoK
5432,HoK12,HoK
5433,IIl10,IIl
5434,JAl10,JAl
5435,JJu10,JJu
5436,JWe1,JWe
5437,JWe3,JWe
5438,JWe5,JWe
5439,JWe6,JWe
5440,JWe7,JWe
5441,JWe12,JWe
5442,KoI5,KoI
5443,KoI8,KoI
5444,KoI10,KoI
5445,KoI15,KoI
5446,KoI20,KoI
5447,KoI25,KoI
5448,KoI30,KoI
5449,KoI35,KoI
5450,KoI40,KoI
5451,KoI45,KoI
5452,KoI50,KoI
5453,KoI55,KoI
5454,KoI60,KoI
5455,KoI65,KoI
5456,KoI67,KoI
5457,KoI70,KoI
5458,LaB10,LaB
5459,LaB30,LaB
5460,LaB31,LaB
5461,LNm10,LNm
5462,MT10,MT
5463,NKo10,NKo
5464,NKo15,NKo
5465,NKo25,NKo
5466,PeG3,PeG
5467,PeG4,PeG
5468,PeG6,PeG
5469,PtF5,PtF
5470,PtF10,PtF
5471,SR1,SR
5472,SR15,SR
5473,SR20,SR
5474,SR25,SR
5475,SR30,SR
5476,SR31,SR
5477,SR32,SR
5478,SR33,SR
5479,SR35,SR
5480,SR36,SR
5483,SR38,SR
5484,SR40,SR
5485,SR45,SR
5487,SR50,SR
5488,SR55,SR
5489,SR60,SR
5490,SR65,SR
5491,SR80,SR
5492,TKg10,TKg
5493,ToT10,ToT
5494,UsI10,UsI
5495,xTu10,xTu
5496,YvR3,YvR
5497,YvR6,YvR
5498,YvR10,YvR
5499,YvR15,YvR
5500,YvR16,YvR
5501,aAS10,aAS
5502,aAS14,aAS
5503,aAS18,aAS
5504,aAS19,aAS
5505,aAS20,aAS
5506,aAS21,aAS
5507,aAS22,aAS
5508,aAS23,aAS
5509,aAS24,aAS
5510,aAS25,aAS
5511,aAS26,aAS
5512,aAS29,aAS
5513,aAS30,aAS
5514,aAS32,aAS
5515,ABl10,ABl
5516,ASk10,ASk
5517,BE4,BE
5518,BE7,BE
5519,BE8,BE
5520,BE9,BE
5521,BE10,BE
5522,BE12,BE
5523,BE13,BE
5524,BE16,BE
5525,BE19,BE
5526,BE20,BE
5527,BE21,BE
5528,BE22,BE
5529,BE23,BE
5530,BE30,BE
5531,BE34,BE
5532,BE35,BE
5533,BE36,BE
5534,BE37,BE
5535,BE41,BE
5536,BE45,BE
5537,BE47,BE
5538,BE50,BE
5539,BVS3,BVS
5540,BVS10,BVS
5541,CL1,CL
5542,CoW1,CoW
5543,CoW2,CoW
5544,CoW3,CoW
5545,CoW5,CoW
5546,CoW6,CoW
5547,CoW7,CoW
5548,CSG10,CSG
5549,DeM1,DeM
5550,DeM2,DeM
5551,DeM4,DeM
5552,DeM6,DeM
5553,DeM8,DeM
5554,DeM10,DeM
5555,DeM17,DeM
5556,DeM20,DeM
5557,DM100,DM
5558,DM101,DM
5559,DM200,DM
5560,DM230,DM
5561,GFj10,GFj
5562,GFj15,GFj
5563,GFj20,GFj
5564,GTz3,GTz
5565,GTz10,GTz
5566,HeH10,HeH
5567,HeH12,HeH
5568,HLu10,HLu
5569,HVe10,HVe
5570,HWo1,HWo
5571,InA10,InA
5572,InA15,InA
5573,InA28,InA
5574,InA30,InA
5575,InA50,InA
5576,IPa10,IPa
5577,JCn1,JCn
5578,JCn2,JCn
5579,JCn3,JCn
5580,JCn4,JCn
5581,JCn6,JCn
5582,JCn20,JCn
5583,JuA100,JuA
5584,JuA101,JuA
5585,JuA102,JuA
5586,JuA103,JuA
5587,JuA104,JuA
5588,JuA105,JuA
5589,JuA106,JuA
5590,JuA107,JuA
5591,MvS1,MvS
5592,MvS2,MvS
5593,MvS3,MvS
5594,MvS4,MvS
5595,MvS6,MvS
5596,MvS10,MvS
5597,MvS12,MvS
5598,NPa3,NPa
5599,NPa10,NPa
5600,NPa20,NPa
5601,NPS10,NPS
5602,NPS15,NPS
5603,NPS20,NPS
5604,NPS25,NPS
5605,PhD1,PhD
5606,PhD2,PhD
5607,PhD5,PhD
5608,PhD9,PhD
5609,PhD10,PhD
5610,PhD15,PhD
5611,RAl1,RAl
5612,RAl5,RAl
5613,RAl20,RAl
5614,RAl21,RAl
5615,RAl50,RAl
5616,RAl55,RAl
5617,RAl56,RAl
5618,RAl62,RAl
5619,RAl68,RAl
5620,RAl69,RAl
5621,RAl70,RAl
5622,RAl71,RAl
5623,RAl72,RAl
5624,RAl73,RAl
5625,RAl74,RAl
5626,RAl75,RAl
5627,RAl76,RAl
5628,RAl80,RAl
5629,RAl85,RAl
5630,RAl87,RAl
5631,RAl88,RAl
5632,RAl90,RAl
5633,RAl93,RAl
5634,RAl95,RAl
5635,RAl98,RAl
5636,RAl101,RAl
5637,RAl104,RAl
5638,RbG10,RbG
5639,RCo3,RCo
5640,RCo4,RCo
5641,RCo9,RCo
5642,RCo10,RCo
5643,RCo11,RCo
5644,RCo13,RCo
5645,RCo14,RCo
5646,RCo15,RCo
5647,RCo23,RCo
5648,RCo24,RCo
5649,RCo26,RCo
5650,RCo27,RCo
5651,RCo30,RCo
5652,RCo32,RCo
5653,RCo33,RCo
5654,RCo34,RCo
5655,RCo35,RCo
5656,RCo36,RCo
5657,RCo37,RCo
5658,RCo38,RCo
5659,RCo41,RCo
5660,RCo43,RCo
5661,RCo44,RCo
5662,RCo45,RCo
5663,RCo46,RCo
5664,RCo47,RCo
5665,RCo48,RCo
5666,RCo49,RCo
5667,RCo60,RCo
5668,RCo70,RCo
5669,RGt10,RGt
5670,RGt15,RGt
5671,RMl1,RMl
5672,RSt100,RSt
5673,RSt101,RSt
5674,RSt102,RSt
5675,RSt103,RSt
5676,RSt104,RSt
5677,RSt105,RSt
5678,RSt106,RSt
5679,RSt107,RSt
5680,RSt108,RSt
5681,RSt109,RSt
5682,RSt110,RSt
5683,RSt111,RSt
5684,RSt112,RSt
5685,RSt113,RSt
5686,RSt114,RSt
5687,RSt115,RSt
5688,RSt116,RSt
5689,RSt117,RSt
5690,RSt118,RSt
5691,RSt201,RSt
5692,RSt319,RSt
5693,RSt320,RSt
5694,RSt321,RSt
5695,RSt322,RSt
5696,RSt323,RSt
5697,RSt324,RSt
5698,RSt325,RSt
5699,RSt326,RSt
5700,RSt327,RSt
5701,RSt328,RSt
5702,RSt329,RSt
5703,RSt330,RSt
5704,RSt331,RSt
5705,RSt332,RSt
5706,RSt333,RSt
5707,RSt334,RSt
5708,RSt335,RSt
5709,RSt336,RSt
5710,RSt337,RSt
5711,RSt338,RSt
5712,RSt339,RSt
5713,RSt340,RSt
5714,RSt341,RSt
5715,RSt342,RSt
5716,RSt343,RSt
5717,RSt344,RSt
5718,RSt405,RSt
5719,RSt410,RSt
5720,RSt440,RSt
5721,RSt441,RSt
5722,RSt442,RSt
5723,RSt445,RSt
5724,RSt446,RSt
5725,SK1,SK
5726,SK2,SK
5727,SK3,SK
5728,SK4,SK
5729,SK5,SK
5730,SK6,SK
5731,SK8,SK
5732,SK10,SK
5733,SK12,SK
5734,SK14,SK
5735,SK16,SK
5736,SK17,SK
5737,SK20,SK
5738,SK22,SK
5739,SK26,SK
5740,SK30,SK
5741,SuH1,SuH
5742,SuH2,SuH
5743,SuH10,SuH
5744,SuH14,SuH
5745,SuH15,SuH
5746,SuH20,SuH
5747,ToG3,ToG
5748,ToG6,ToG
5749,ToG8,ToG
5750,ToG9,ToG
5751,ToG10,ToG
5752,ToG15,ToG
5753,ToG20,ToG
5754,ToG22,ToG
5755,VDa10,VDa
5756,WiF10,WiF
5757,AbB1,AbB
5758,ABd,ABd
5759,ABd4,ABd
5760,AVL2,AVL
5761,AVL6,AVL
5762,AVL7,AVL
5763,AVL9,AVL
5764,AVL10,AVL
5765,AVL11,AVL
5766,AVL13,AVL
5767,AVL17,AVL
5768,AVL18,AVL
5769,AVL19,AVL
5770,AVL21,AVL
5771,AVL29,AVL
5772,AVL30,AVL
5773,AVL35,AVL
5774,CD7,CD
5775,CD8,CD
5776,CD10,CD
5777,CD11,CD
5778,CD20,CD
5779,CD22,CD
5780,CD28,CD
5781,CD29,CD
5782,CD31,CD
5783,CD33,CD
5784,DMG1,DMG
5785,DMG2,DMG
5786,FCk1,FCk
5787,FCk2,FCk
5788,FiC1,FiC
5789,FiC3,FiC
5790,FiC4,FiC
5791,FiC5,FiC
5792,FiC11,FiC
5793,FiC13,FiC
5794,FiC20,FiC
5795,FrE10,FrE
5796,FrL10,FrL
5797,GeP10,GeP
5798,GeP15,GeP
5800,GeP18,GeP
5801,GeP25,GeP
5802,GeP40,GeP
5803,GOw10,GOw
5804,GOw15,GOw
5805,GOw20,GOw
5806,HeD100,HeD
5807,HeD101,HeD
5808,HeD102,HeD
5809,HeD103,HeD
5810,HeD104,HeD
5811,HeD105,HeD
5812,HeD106,HeD
5813,HeD107,HeD
5814,HeD108,HeD
5815,HeD109,HeD
5816,HeD110,HeD
5817,HeD111,HeD
5818,HeD112,HeD
5819,HeD113,HeD
5820,HeD114,HeD
5821,HeD115,HeD
5822,HeD116,HeD
5823,HeD117,HeD
5824,HeD118,HeD
5825,HeD119,HeD
5826,HeD120,HeD
5827,HeD121,HeD
5828,HeD122,HeD
5829,HeD123,HeD
5830,HeD124,HeD
5831,HeD125,HeD
5832,HeD126,HeD
5833,HeD127,HeD
5834,HuC4,HuC
5835,HuC7,HuC
5836,HuC1,HuC
5837,IML100,IML
5838,IML101,IML
5839,IML102,IML
5840,JaK4,JaK
5841,1-Jan,1-Jan
5842,2-Jan,2-Jan
5843,6-Jan,6-Jan
5844,JNs100,JNs
5845,JNs101,JNs
5846,JNs102,JNs
5847,JNs103,JNs
5848,JNs104,JNs
5849,JNs105,JNs
5850,JNs106,JNs
5851,JNs107,JNs
5852,JNs108,JNs
5853,JNs109,JNs
5854,JNs110,JNs
5855,JNs111,JNs
5856,JNs112,JNs
5857,JNs210,JNs
5858,JqR5,JqR
5859,JqR10,JqR
5860,JqR15,JqR
5861,JqR17,JqR
5862,JqR20,JqR
5863,JqR23,JqR
5864,JqR25,JqR
5865,JqR30,JqR
5866,JqR35,JqR
5867,JqR43,JqR
5868,JqR50,JqR
5869,JqR55,JqR
5870,JuB100,JuB
5871,JuB101,JuB
5872,JuB102,JuB
5873,JuB103,JuB
5874,JuB104,JuB
5875,LMa2,LMa
5876,LMa3,LMa
5877,LMa4,LMa
5878,LMa5,LMa
5879,LMa6,LMa
5880,LMa10,LMa
5881,LMa17,LMa
5882,LMa18,LMa
5883,LMa19,LMa
5884,LMa21,LMa
5885,LMa23,LMa
5886,LMa24,LMa
5887,LMa26,LMa
5888,LMa28,LMa
5889,LMa30,LMa
5890,LMa35,LMa
5891,LMa37,LMa
5892,LMa40,LMa
5893,MFe10,MFe
5894,MFe20,MFe
5895,MFe25,MFe
5896,MFe30,MFe
5897,MFe40,MFe
5898,MR1,MR
5899,MR2,MR
5900,MR3,MR
5901,MR4,MR
5902,MR5,MR
5903,MR7,MR
5904,MR9,MR
5905,MR11,MR
5906,MR12,MR
5907,MR13,MR
5908,MR14,MR
5909,MR15,MR
5910,MR17,MR
5911,MR19,MR
5912,MR21,MR
5913,MR25,MR
5914,MR29,MR
5915,MR30,MR
5916,MR34,MR
5917,NAC10,NAC
5918,RoL10,RoL
5919,RoL59,RoL
5920,RoL60,RoL
5921,RoV1,RoV
5922,RoV2,RoV
5923,RoV3,RoV
5924,RoV5,RoV
5925,RoV7,RoV
5926,RoV10,RoV
5927,RoV13,RoV
5928,RoV15,RoV
5929,TPo8,TPo
5930,TPo12,TPo
5931,TPo13,TPo
5932,TPo14,TPo
5933,TPo16,TPo
5934,TPo20,TPo
5935,TPo21,TPo
5936,TPo24,TPo
5937,Z5610,Z
5938,Z5615,Z
5939,ArH101,ArH
5940,ArH102,ArH
5941,ArH103,ArH
5942,ArH104,ArH
5943,ArH105,ArH
5944,ArH106,ArH
5945,ArH107,ArH
5946,ArH108,ArH
5947,ArH109,ArH
5948,ArH110,ArH
5949,ArH111,ArH
5950,ArH112,ArH
5951,ArH113,ArH
5952,ArH114,ArH
5953,ArH115,ArH
5954,ArH116,ArH
5955,ArH117,ArH
5956,ArH118,ArH
5957,ArH204,ArH
5958,ArH205,ArH
5960,ArH207,ArH
5961,ArH208,ArH
5962,ArH209,ArH
5963,ArH210,ArH
5964,ArH211,ArH
5965,ArH215,ArH
5966,ArH216,ArH
5967,ArH217,ArH
5968,ArH218,ArH
5969,ArH220,ArH
5970,ArH225,ArH
5971,ArH227,ArH
5972,ArH230,ArH
5973,ArH236,ArH
5974,ArH240,ArH
5975,ARy10,ARy
5976,ARy15,ARy
5977,ARy20,ARy
5978,ARy30,ARy
5979,ARy40,ARy
5980,ARy45,ARy
5981,ARy50,ARy
5982,AuJ10,AuJ
5983,BB3,BB
5984,DTa100,DTa
5985,DTa101,DTa
5986,DTa102,DTa
5987,DTa103,DTa
5988,DTa104,DTa
5989,DTa105,DTa
5990,DTa106,DTa
5991,DTa150,DTa
5992,DTa210,DTa
5993,DTa211,DTa
5994,DTa212,DTa
5995,DTa215,DTa
5996,DTa220,DTa
5997,DTa221,DTa
5998,DTa222,DTa
5999,EMo5,EMo
6000,EMo10,EMo
6001,EMo15,EMo
6002,EMo17,EMo
6003,EMo20,EMo
6004,EMo25,EMo
6005,EMo30,EMo
6006,EMo40,EMo
6007,FMe10,FMe
6008,FMe12,FMe
6009,FrR1,FrR
6010,FrR8,FrR
6011,FrR11,FrR
6012,FrR17,FrR
6013,FrR20,FrR
6014,GTh5,GTh
6015,GTh10,GTh
6016,GTh12,GTh
6017,GTh14,GTh
6018,GTh16,GTh
6019,GTh18,GTh
6020,GTh20,GTh
6021,GTh22,GTh
6022,GTh23,GTh
6023,GTh24,GTh
6024,GTh26,GTh
6025,GTh28,GTh
6026,GTh30,GTh
6027,GTh32,GTh
6028,GTh36,GTh
6029,GTh37,GTh
6030,GTh38,GTh
6031,GTh40,GTh
6032,GTh42,GTh
6033,GTh44,GTh
6034,GTh46,GTh
6035,GTh48,GTh
6036,GTh50,GTh
6037,GTh52,GTh
6038,GTh54,GTh
6039,GTh55,GTh
6040,GTh56,GTh
6041,GTh57,GTh
6042,GTh58,GTh
6043,GTh60,GTh
6044,GTh62,GTh
6045,IFr1,IFr
6046,IFr4,IFr
6047,IFr5,IFr
6048,IFr6,IFr
6049,IFr7,IFr
6050,IFr8,IFr
6051,IFr9,IFr
6052,IFr12,IFr
6053,IFr14,IFr
6054,IFr15,IFr
6055,IFr18,IFr
6056,IFr19,IFr
6057,IFr25,IFr
6058,IFr30,IFr
6059,IFr32,IFr
6060,IFr33,IFr
6061,IFr35,IFr
6062,IFr40,IFr
6063,IFr50,IFr
6064,IFr51,IFr
6065,IFr52,IFr
6066,InH2,InH
6067,InH8,InH
6068,InH15,InH
6069,InH18,InH
6070,InH20,InH
6071,InH25,InH
6072,JBC2,JBC
6073,JBC3,JBC
6074,JBC6,JBC
6075,JBC10,JBC
6076,JBC12,JBC
6077,JBC14,JBC
6078,JBC16,JBC
6079,JBC18,JBC
6080,JBC20,JBC
6081,JBC24,JBC
6082,JBC27,JBC
6083,JBC30,JBC
6084,JBC55,JBC
6085,MiW10,MiW
6086,MiW12,MiW
6087,MiW13,MiW
6088,MiW16,MiW
6089,MiW18,MiW
6090,MiW20,MiW
6091,MiW21,MiW
6092,MiW22,MiW
6093,MiW23,MiW
6094,MiW27,MiW
6095,MiW30,MiW
6096,MiW35,MiW
6097,MiW40,MiW
6098,MiW43,MiW
6099,MRe5,MRe
6100,MRe7,MRe
6101,MWe10,MWe
6102,MWe12,MWe
6103,MWe15,MWe
6104,NAA10,NAA
6105,PLd10,PLd
6106,RuB10,RuB
6107,RDa1,RDa
6108,RDa3,RDa
6109,RDa5,RDa
6110,RDa6,RDa
6111,RDa8,RDa
6112,RDa9,RDa
6113,RDa10,RDa
6114,RDa11,RDa
6115,RDa12,RDa
6116,RDa14,RDa
6117,RDa21,RDa
6118,RDa22,RDa
6119,RDa23,RDa
6120,RDa25,RDa
6121,RMu5,RMu
6122,RMu6,RMu
6123,RMu7,RMu
6124,RMu17,RMu
6125,RMu18,RMu
6126,RMu19,RMu
6127,RMu25,RMu
6128,RMu33,RMu
6129,RMu37,RMu
6130,RMu41,RMu
6131,RMu46,RMu
6132,RMu50,RMu
6133,SJF9,SJF
6134,SJF11,SJF
6135,SJF17,SJF
6136,SJF19,SJF
6137,SJF20,SJF
6138,SJF21,SJF
6139,SJF22,SJF
6140,SJF23,SJF
6141,SL1,SL
6142,SL3,SL
6143,SL4,SL
6144,SL5,SL
6145,SL7,SL
6146,SL8,SL
6147,SL9,SL
6148,SL10,SL
6149,SL14,SL
6150,SL15,SL
6151,SL19,SL
6152,SL20,SL
6153,SL21,SL
6154,SL22,SL
6155,SL23,SL
6156,SL26,SL
6157,SL29,SL
6158,SL33,SL
6159,SL35,SL
6160,SL37,SL
6161,SL39,SL
6162,SL44,SL
6163,SL49,SL
6164,SL50,SL
6165,SL52,SL
6166,SL53,SL
6167,SL54,SL
6168,SL56,SL
6169,SL59,SL
6170,SL60,SL
6171,SL62,SL
6172,SS00,SS
6173,SS01,SS
6174,SS02,SS
6175,SS03,SS
6176,SS04,SS
6177,SS1,SS
6178,SS2,SS
6179,SS3,SS
6180,SS4,SS
6181,SS5,SS
6182,SS6,SS
6183,SS7,SS
6184,SS8,SS
6185,SS9,SS
6186,SS10,SS
6187,SS11,SS
6188,SS12,SS
6189,SS13,SS
6190,SS15,SS
6191,SS18,SS
6192,SS19,SS
6193,SS20,SS
6194,SS21,SS
6195,SS24,SS
6196,SS26,SS
6197,SS29,SS
6198,SS32,SS
6199,SS33,SS
6200,SS34,SS
6201,SSi115,SSi
6202,WPr10,WPr
6203,xMb10,xMb
6204,YMa1,YMa
6205,YMa15,YMa
6206,Z5710,Z
6207,Z5720,Z
6208,Z5730,Z
6209,Z5735,Z
6210,ACt8,ACt
6211,ACt10,ACt
6212,AlR1,AlR
6213,AN10,AN
6214,AnQ10,AnQ
6215,ArP1,ArP
6216,ArP2,ArP
6217,ArP4,ArP
6218,ArP5,ArP
6219,ArP6,ArP
6220,ArP10,ArP
6221,ArP15,ArP
6222,ArP16,ArP
6223,ArP18,ArP
6224,ArP20,ArP
